Date,1. open,2. high,3. low,4. close,5. volume
2025-01-13,0.956,0.956,0.956,0.956,296.0
2025-01-10,1.04,1.04,0.9555,0.956,4202.0
2025-01-08,0.9152,1.1579,0.8952,1.03,10965.0
2025-01-07,1.02,1.02,0.8605,0.87,8982.0
2025-01-06,0.81,0.9878,0.7827,0.9401,24545.0
2025-01-03,0.77,0.7844,0.7538,0.7826,6666.0
2025-01-02,0.75,0.7658,0.6856,0.7658,10752.0
2024-12-31,0.72,0.7689,0.6418,0.748,3665.0
2024-12-30,0.6342,0.769,0.6307,0.7202,5609.0
2024-12-27,0.6192,0.6946,0.6192,0.6819,3226.0
2024-12-26,0.75,0.7675,0.6824,0.74,2538.0
2024-12-24,0.7245,0.7469,0.7245,0.7469,3576.0
2024-12-23,0.7,0.7001,0.65,0.67,7629.0
2024-12-20,0.608,0.698,0.608,0.698,797.0
2024-12-19,0.6519,0.7276,0.646,0.67,4893.0
2024-12-18,0.706,0.71,0.652,0.652,4751.0
2024-12-17,0.704,0.7351,0.7,0.735,2457.0
2024-12-16,0.5601,0.769,0.5601,0.665,20716.0
2024-12-13,0.61,0.62,0.5513,0.5601,14889.0
2024-12-12,0.686,0.686,0.6105,0.62,4665.0
2024-12-11,0.66,0.71,0.64,0.686,24954.0
2024-12-10,0.71,0.71,0.71,0.71,280.0
2024-12-09,0.71,0.75,0.68,0.71,16599.0
2024-12-06,0.7931,0.7931,0.7001,0.71,13607.0
2024-12-05,0.7601,0.78,0.7601,0.77,2227.0
2024-12-04,0.75,0.7994,0.75,0.78,13917.0
2024-12-03,0.8,0.81,0.7334,0.7334,20219.0
2024-12-02,0.89,0.9001,0.793,0.793,69212.0
2024-11-29,0.9,0.92,0.862,0.89,20244.0
2024-11-27,0.88,0.928,0.848,0.9,20061.0
2024-11-26,0.845,0.9001,0.8226,0.88,19553.0
2024-11-25,0.835,0.88,0.835,0.88,5125.0
2024-11-22,0.81,0.9005,0.7985,0.9,23652.0
2024-11-21,0.86,0.89,0.8164,0.86,31746.0
