Date,1. open,2. high,3. low,4. close,5. volume
2024-12-11,4.29,4.56,3.9409,4.38,4949799.0
2024-12-10,3.52,4.1,3.44,4.02,5407516.0
2024-12-09,3.25,3.47,3.19,3.21,1957335.0
2024-12-06,2.95,3.26,2.95,3.11,3197118.0
2024-12-05,3.1,3.12,2.91,2.92,1609836.0
2024-12-04,3.11,3.18,3.01,3.09,1420217.0
2024-12-03,3.15,3.16,2.94,2.99,1422632.0
2024-12-02,3.09,3.23,3.065,3.15,1563967.0
2024-11-29,2.97,3.08,2.9,3.05,488667.0
2024-11-27,2.81,3.02,2.8,2.94,883192.0
2024-11-26,2.82,2.84,2.74,2.75,1033319.0
2024-11-25,2.76,2.98,2.715,2.83,1713166.0
2024-11-22,2.58,2.64,2.52,2.56,1091751.0
2024-11-21,2.66,2.695,2.52,2.55,1673794.0
2024-11-20,2.69,2.72,2.55,2.68,1059977.0
2024-11-19,2.77,2.77,2.45,2.72,1595209.0
2024-11-18,2.9,2.9385,2.76,2.77,960292.0
2024-11-15,3.02,3.0299,2.71,2.84,2439578.0
2024-11-14,3.2,3.2,2.95,3.015,3287445.0
2024-11-13,3.73,3.82,3.13,3.14,1961486.0
2024-11-12,4.1,4.1,3.615,3.64,2213435.0
2024-11-11,4.2,4.465,4.13,4.28,1967809.0
2024-11-08,4.02,4.095,3.92,4.07,837599.0
2024-11-07,4.14,4.22,4.01,4.03,948702.0
2024-11-06,4.1,4.23,3.97,4.14,1989129.0
2024-11-05,4.0,4.06,3.855,4.05,700460.0
2024-11-04,3.88,4.03,3.82,4.0,702187.0
2024-11-01,3.88,3.95,3.72,3.92,1060417.0
2024-10-31,4.1,4.1,3.83,3.84,1359359.0
2024-10-30,4.2,4.265,4.105,4.14,1529647.0
2024-10-29,4.33,4.35,4.135,4.17,1097939.0
2024-10-28,4.06,4.4,4.06,4.29,1727827.0
2024-10-25,4.15,4.24,4.055,4.07,645477.0
2024-10-24,4.17,4.23,4.02,4.11,738263.0
2024-10-23,4.09,4.125,3.98,4.11,610992.0
2024-10-22,4.02,4.16,3.98,4.14,460760.0
2024-10-21,4.19,4.2,3.97,4.04,722476.0
2024-10-18,4.11,4.21,4.055,4.21,478544.0
2024-10-17,4.13,4.14,4.01,4.02,484765.0
2024-10-16,4.0,4.24,3.99,4.13,744076.0
2024-10-15,4.05,4.07,3.87,3.98,619170.0
2024-10-14,4.05,4.135,3.95,4.1,571523.0
2024-10-11,3.78,4.09,3.75,4.07,1175420.0
2024-10-10,3.81,3.81,3.685,3.79,564009.0
2024-10-09,3.94,4.0,3.77,3.81,725645.0
2024-10-08,3.94,4.03,3.85,3.94,552596.0
2024-10-07,3.9,3.949,3.79,3.92,453195.0
2024-10-04,3.9,4.01,3.85,3.88,837322.0
2024-10-03,3.74,3.905,3.73,3.81,572915.0
2024-10-02,3.75,3.805,3.62,3.8,885718.0
