date,regime_signal_fftfeat,close,regime_signal_fused,regime_signal_combined
2017-03-10,1,237.69,1,2
2017-03-13,1,237.81,1,2
2017-03-14,1,236.9,1,2
2017-03-15,1,238.95,1,2
2017-03-16,1,238.48,1,2
2017-03-17,1,237.03,1,2
2017-03-20,1,236.77,1,2
2017-03-21,1,233.73,1,2
2017-03-22,1,234.28,1,2
2017-03-23,1,234.03,1,2
2017-03-24,1,233.86,1,2
2017-03-27,1,233.62,1,2
2017-03-28,1,235.32,1,2
2017-03-29,1,235.54,1,2
2017-03-30,1,236.29,1,2
2017-03-31,1,235.74,1,2
2017-04-03,1,235.33,1,2
2017-04-04,1,235.48,1,2
2017-04-05,1,234.78,1,2
2017-04-06,1,235.44,1,2
2017-04-07,1,235.2,1,2
2017-04-10,1,235.34,1,2
2017-04-11,1,235.06,1,2
2017-04-12,1,234.03,1,2
2017-04-13,1,232.51,1,2
2017-04-17,1,234.57,1,2
2017-04-18,1,233.87,1,2
2017-04-19,1,233.44,1,2
2017-04-20,1,235.34,1,2
2017-04-21,1,234.59,1,2
2017-04-24,1,237.17,1,2
2017-04-25,1,238.55,1,2
2017-04-26,1,238.4,1,2
2017-04-27,1,238.6,1,2
2017-04-28,1,238.08,1,2
2017-05-01,1,238.68,1,2
2017-05-02,1,238.77,1,2
2017-05-03,1,238.48,1,2
2017-05-04,1,238.76,1,2
2017-05-05,1,239.7,1,2
2017-05-08,1,239.66,1,2
2017-05-09,1,239.44,1,2
2017-05-10,1,239.87,1,2
2017-05-11,1,239.38,1,2
2017-05-12,1,238.98,1,2
2017-05-15,1,240.3,1,2
2017-05-16,1,240.08,1,2
2017-05-17,1,235.82,1,2
2017-05-18,1,236.77,1,2
2017-05-19,1,238.31,1,2
2017-05-22,1,239.52,1,2
2017-05-23,1,240.05,1,2
2017-05-24,1,240.61,1,2
2017-05-25,1,241.76,1,2
2017-05-26,1,241.71,1,2
2017-05-30,1,241.5,1,2
2017-05-31,1,241.44,1,2
2017-06-01,1,243.36,1,2
2017-06-02,1,244.17,1,2
2017-06-05,1,243.99,1,2
2017-06-06,1,243.21,1,2
2017-06-07,1,243.66,1,2
2017-06-08,1,243.78,1,2
2017-06-09,1,243.41,1,2
2017-06-12,1,243.36,1,2
2017-06-13,1,244.55,1,2
2017-06-14,1,244.24,1,2
2017-06-15,1,243.77,1,2
2017-06-16,1,242.64,1,2
2017-06-19,1,244.66,1,2
2017-06-20,1,243.01,1,2
2017-06-21,1,242.95,1,2
2017-06-22,1,242.84,1,2
2017-06-23,1,243.13,1,2
2017-06-26,1,243.29,1,2
2017-06-27,1,241.33,1,2
2017-06-28,1,243.49,1,2
2017-06-29,1,241.35,1,2
2017-06-30,1,241.8,1,2
2017-07-03,1,242.21,1,2
2017-07-05,1,242.77,1,2
2017-07-06,1,240.55,1,2
2017-07-07,1,242.11,1,2
2017-07-10,1,242.37,1,2
2017-07-11,1,242.19,1,2
2017-07-12,1,244.01,1,2
2017-07-13,1,244.42,1,2
2017-07-14,1,245.56,1,2
2017-07-17,1,245.53,1,2
2017-07-18,1,245.66,1,2
2017-07-19,1,246.99,1,2
2017-07-20,1,247.1,1,2
2017-07-21,1,246.88,1,2
2017-07-24,1,246.82,1,2
2017-07-25,1,247.42,1,2
2017-07-26,1,247.43,1,2
2017-07-27,1,247.2,1,2
2017-07-28,1,246.91,1,2
2017-07-31,1,246.77,1,2
2017-08-01,1,247.32,1,2
2017-08-02,1,247.44,1,2
2017-08-03,1,246.96,1,2
2017-08-04,1,247.41,1,2
2017-08-07,1,247.87,1,2
2017-08-08,1,247.26,1,2
2017-08-09,1,247.25,1,2
2017-08-10,1,243.76,1,2
2017-08-11,1,244.12,1,2
2017-08-14,1,246.54,1,2
2017-08-15,1,246.51,1,2
2017-08-16,1,246.94,1,2
2017-08-17,1,243.09,1,2
2017-08-18,1,242.71,1,2
2017-08-21,1,242.9,1,2
2017-08-22,1,245.44,1,2
2017-08-23,1,244.56,1,2
2017-08-24,1,243.99,1,2
2017-08-25,1,244.56,1,2
2017-08-28,1,244.57,1,2
2017-08-29,1,244.85,1,2
2017-08-30,1,246.01,1,2
2017-08-31,1,247.49,1,2
2017-09-01,1,247.84,1,2
2017-09-05,1,246.06,1,2
2017-09-06,1,246.9,1,2
2017-09-07,1,246.87,1,2
2017-09-08,1,246.58,1,2
2017-09-11,1,249.21,1,2
2017-09-12,1,250.05,1,2
2017-09-13,1,250.17,1,2
2017-09-14,1,250.09,1,2
2017-09-15,1,249.19,1,2
2017-09-18,1,249.72,1,2
2017-09-19,1,249.97,1,2
2017-09-20,1,250.06,1,2
2017-09-21,1,249.39,1,2
2017-09-22,1,249.44,1,2
2017-09-25,1,248.93,1,2
2017-09-26,1,249.08,1,2
2017-09-27,1,250.05,1,2
2017-09-28,1,250.35,1,2
2017-09-29,1,251.23,1,2
2017-10-02,1,252.32,1,2
2017-10-03,1,252.86,1,2
2017-10-04,1,253.16,1,2
2017-10-05,1,254.66,1,2
2017-10-06,1,254.37,1,2
2017-10-09,1,253.95,1,2
2017-10-10,1,254.62,1,2
2017-10-11,1,255.02,1,2
2017-10-12,1,254.64,1,2
2017-10-13,1,254.95,1,2
2017-10-16,1,255.29,1,2
2017-10-17,1,255.47,1,2
2017-10-18,1,255.72,1,2
2017-10-19,1,255.79,1,2
2017-10-20,1,257.11,1,2
2017-10-23,1,256.11,1,2
2017-10-24,1,256.56,1,2
2017-10-25,1,255.29,1,2
2017-10-26,1,255.62,1,2
2017-10-27,1,257.71,1,2
2017-10-30,1,256.75,1,2
2017-10-31,1,257.15,1,2
2017-11-01,1,257.49,1,2
2017-11-02,1,257.59,1,2
2017-11-03,1,258.45,1,2
2017-11-06,1,258.85,1,2
2017-11-07,1,258.67,1,2
2017-11-08,1,259.11,1,2
2017-11-09,1,258.17,1,2
2017-11-10,1,258.09,1,2
2017-11-13,1,258.33,1,2
2017-11-14,1,257.73,1,2
2017-11-15,1,256.44,1,2
2017-11-16,1,258.62,1,2
2017-11-17,1,257.86,1,2
2017-11-20,1,258.3,1,2
2017-11-21,1,259.99,1,2
2017-11-22,1,259.76,1,2
2017-11-24,1,260.36,1,2
2017-11-27,1,260.23,1,2
2017-11-28,1,262.87,1,2
2017-11-29,1,262.71,1,2
2017-11-30,1,265.01,1,2
2017-12-01,1,264.46,1,2
2017-12-04,1,264.14,1,2
2017-12-05,1,263.19,1,2
2017-12-06,1,263.24,1,2
2017-12-07,1,264.07,1,2
2017-12-08,1,265.51,1,2
2017-12-11,1,266.31,1,2
2017-12-12,1,266.78,1,2
2017-12-13,1,266.75,1,2
2017-12-14,1,265.66,1,2
2017-12-15,1,266.51,1,2
2017-12-18,1,268.2,1,2
2017-12-19,1,267.17,1,2
2017-12-20,1,267.03,1,2
2017-12-21,1,267.58,1,2
2017-12-22,1,267.51,1,2
2017-12-26,1,267.19,1,2
2017-12-27,1,267.32,1,2
2017-12-28,1,267.87,1,2
2017-12-29,1,266.86,1,2
2018-01-02,1,268.77,1,2
2018-01-03,1,270.47,1,2
2018-01-04,1,271.61,1,2
2018-01-05,1,273.42,1,2
2018-01-08,1,273.92,0,1
2018-01-09,1,274.54,0,1
2018-01-10,1,274.12,0,1
2018-01-11,1,276.12,0,1
2018-01-12,1,277.92,0,1
2018-01-16,1,276.97,1,2
2018-01-17,1,279.61,1,2
2018-01-18,1,279.14,1,2
2018-01-19,1,280.41,1,2
2018-01-22,1,282.69,1,2
2018-01-23,1,283.29,1,2
2018-01-24,1,283.18,1,2
2018-01-25,1,283.3,1,2
2018-01-26,1,286.58,0,1
2018-01-29,0,284.68,0,0
2018-01-30,0,281.76,0,0
2018-01-31,0,281.9,0,0
2018-02-01,0,281.58,0,0
2018-02-02,-1,275.45,-1,-2
2018-02-05,-1,263.93,-1,-2
2018-02-06,-1,269.13,-1,-2
2018-02-07,-1,267.67,-1,-2
2018-02-08,-1,257.63,0,-1
2018-02-09,-1,261.5,0,-1
2018-02-12,-1,265.34,0,-1
2018-02-13,-1,266.0,0,-1
2018-02-14,-1,269.59,0,-1
2018-02-15,-1,273.03,0,-1
2018-02-16,-1,273.11,0,-1
2018-02-20,-1,271.4,0,-1
2018-02-21,-1,270.05,0,-1
2018-02-22,-1,270.4,0,-1
2018-02-23,-1,274.71,0,-1
2018-02-26,-1,277.9,0,-1
2018-02-27,-1,274.43,0,-1
2018-02-28,-1,271.65,0,-1
2018-03-01,-1,267.7,0,-1
2018-03-02,0,269.08,0,0
2018-03-05,0,272.19,0,0
2018-03-06,0,272.88,0,0
2018-03-07,0,272.78,0,0
2018-03-08,0,274.1,0,0
2018-03-09,0,278.87,0,0
2018-03-12,0,278.52,0,0
2018-03-13,0,276.72,0,0
2018-03-14,0,275.3,0,0
2018-03-15,0,275.0,0,0
2018-03-16,0,274.2,0,0
2018-03-19,0,270.49,0,0
2018-03-20,0,270.95,0,0
2018-03-21,-1,270.43,0,-1
2018-03-22,-1,263.67,-1,-2
2018-03-23,-1,258.05,-1,-2
2018-03-26,-1,265.11,-1,-2
2018-03-27,-1,260.6,0,-1
2018-03-28,-1,259.83,0,-1
2018-03-29,-1,263.15,0,-1
2018-04-02,-1,257.47,0,-1
2018-04-03,-1,260.77,0,-1
2018-04-04,-1,263.56,0,-1
2018-04-05,-1,265.64,0,-1
2018-04-06,-1,259.72,0,-1
2018-04-09,-1,261.0,0,-1
2018-04-10,-1,265.15,0,-1
2018-04-11,0,263.76,0,0
2018-04-12,0,265.93,0,0
2018-04-13,0,265.15,1,0
2018-04-16,1,267.33,1,2
2018-04-17,1,270.19,1,2
2018-04-18,1,270.39,1,2
2018-04-19,1,268.89,1,2
2018-04-20,1,266.61,1,2
2018-04-23,1,266.57,1,2
2018-04-24,1,262.98,1,2
2018-04-25,1,263.63,1,2
2018-04-26,1,266.31,1,2
2018-04-27,1,266.56,1,2
2018-04-30,1,264.51,1,2
2018-05-01,1,264.98,1,2
2018-05-02,1,263.2,1,2
2018-05-03,1,262.62,1,2
2018-05-04,1,266.02,1,2
2018-05-07,1,266.92,1,2
2018-05-08,1,266.92,1,2
2018-05-09,1,269.5,1,2
2018-05-10,1,272.02,1,2
2018-05-11,1,272.85,1,2
2018-05-14,1,272.98,1,2
2018-05-15,1,271.1,1,2
2018-05-16,1,272.24,1,2
2018-05-17,1,272.01,1,2
2018-05-18,1,271.33,1,2
2018-05-21,1,273.37,1,2
2018-05-22,1,272.61,1,2
2018-05-23,1,273.36,1,2
2018-05-24,1,272.8,1,2
2018-05-25,1,272.15,1,2
2018-05-29,1,269.02,1,2
2018-05-30,1,272.61,1,2
2018-05-31,1,270.94,1,2
2018-06-01,1,273.6,1,2
2018-06-04,1,274.9,1,2
2018-06-05,1,275.1,1,2
2018-06-06,1,277.4,1,2
2018-06-07,1,277.37,1,2
2018-06-08,1,278.19,1,2
2018-06-11,1,278.56,1,2
2018-06-12,1,278.92,1,2
2018-06-13,1,278.03,1,2
2018-06-14,1,278.73,1,2
2018-06-15,1,277.13,1,2
2018-06-18,1,276.56,1,2
2018-06-19,1,275.5,1,2
2018-06-20,1,275.97,1,2
2018-06-21,1,274.24,1,2
2018-06-22,1,274.74,1,2
2018-06-25,1,271.0,1,2
2018-06-26,1,271.6,1,2
2018-06-27,1,269.35,1,2
2018-06-28,1,270.89,1,2
2018-06-29,1,271.28,1,2
2018-07-02,1,271.86,1,2
2018-07-03,1,270.9,1,2
2018-07-05,1,273.11,1,2
2018-07-06,1,275.42,1,2
2018-07-09,1,277.9,1,2
2018-07-10,1,278.9,1,2
2018-07-11,1,276.86,1,2
2018-07-12,1,279.37,1,2
2018-07-13,1,279.59,1,2
2018-07-16,1,279.34,1,2
2018-07-17,1,280.47,1,2
2018-07-18,1,281.06,1,2
2018-07-19,1,280.0,1,2
2018-07-20,1,279.68,1,2
2018-07-23,1,280.2,1,2
2018-07-24,1,281.61,1,2
2018-07-25,1,284.01,1,2
2018-07-26,1,283.34,1,2
2018-07-27,1,281.42,1,2
2018-07-30,1,279.95,1,2
2018-07-31,1,281.33,1,2
2018-08-01,1,280.86,1,2
2018-08-02,1,282.39,1,2
2018-08-03,1,283.6,1,2
2018-08-06,1,284.64,1,2
2018-08-07,1,285.58,1,2
2018-08-08,1,285.46,1,2
2018-08-09,1,285.07,1,2
2018-08-10,1,283.16,1,2
2018-08-13,1,282.1,1,2
2018-08-14,1,283.9,1,2
2018-08-15,1,281.78,1,2
2018-08-16,1,284.06,1,2
2018-08-17,1,285.06,1,2
2018-08-20,1,285.67,1,2
2018-08-21,1,286.34,1,2
2018-08-22,1,286.17,1,2
2018-08-23,1,285.79,1,2
2018-08-24,1,287.51,1,2
2018-08-27,1,289.78,1,2
2018-08-28,1,289.92,1,2
2018-08-29,1,291.48,1,2
2018-08-30,1,290.3,1,2
2018-08-31,1,290.31,1,2
2018-09-04,1,289.81,1,2
2018-09-05,1,289.03,1,2
2018-09-06,1,288.16,1,2
2018-09-07,1,287.6,1,2
2018-09-10,1,288.1,1,2
2018-09-11,1,289.05,1,2
2018-09-12,1,289.12,1,2
2018-09-13,1,290.83,1,2
2018-09-14,1,290.88,1,2
2018-09-17,1,289.34,1,2
2018-09-18,1,290.91,1,2
2018-09-19,1,291.22,1,2
2018-09-20,1,293.58,1,2
2018-09-21,1,291.99,1,2
2018-09-24,1,291.02,1,2
2018-09-25,1,290.75,1,2
2018-09-26,1,289.88,1,2
2018-09-27,1,290.69,1,2
2018-09-28,1,290.72,1,2
2018-10-01,1,291.73,1,2
2018-10-02,1,291.56,1,2
2018-10-03,1,291.72,1,2
2018-10-04,1,289.44,0,1
2018-10-05,1,287.82,0,1
2018-10-08,1,287.82,0,1
2018-10-09,0,287.4,0,0
2018-10-10,-1,278.3,-1,-2
2018-10-11,-1,272.17,-1,-2
2018-10-12,-1,275.95,-1,-2
2018-10-15,-1,274.4,-1,-2
2018-10-16,-1,280.4,-1,-2
2018-10-17,-1,280.45,-1,-2
2018-10-18,-1,276.4,-1,-2
2018-10-19,-1,276.25,0,-1
2018-10-22,-1,275.01,0,-1
2018-10-23,-1,273.61,0,-1
2018-10-24,-1,265.32,0,-1
2018-10-25,-1,270.08,0,-1
2018-10-26,-1,265.33,0,-1
2018-10-29,-1,263.86,0,-1
2018-10-30,-1,267.77,0,-1
2018-10-31,-1,270.63,0,-1
2018-11-01,-1,273.51,0,-1
2018-11-02,-1,271.89,0,-1
2018-11-05,-1,273.39,0,-1
2018-11-06,-1,275.12,0,-1
2018-11-07,-1,281.01,0,-1
2018-11-08,-1,280.5,0,-1
2018-11-09,-1,277.76,0,-1
2018-11-12,-1,272.57,0,-1
2018-11-13,-1,272.06,0,-1
2018-11-14,-1,270.2,0,-1
2018-11-15,-1,273.02,0,-1
2018-11-16,-1,273.73,0,-1
2018-11-19,-1,269.1,0,-1
2018-11-20,-1,264.12,0,-1
2018-11-21,-1,265.02,0,-1
2018-11-23,-1,263.25,0,-1
2018-11-26,-1,267.5,0,-1
2018-11-27,-1,268.4,0,-1
2018-11-28,-1,274.58,0,-1
2018-11-29,-1,273.98,0,-1
2018-11-30,-1,275.65,0,-1
2018-12-03,-1,279.3,0,-1
2018-12-04,-1,270.25,0,-1
2018-12-06,-1,269.84,0,-1
2018-12-07,-1,263.57,-1,-2
2018-12-10,-1,264.07,-1,-2
2018-12-11,-1,264.13,-1,-2
2018-12-12,-1,265.46,-1,-2
2018-12-13,-1,265.37,-1,-2
2018-12-14,-1,260.47,-1,-2
2018-12-17,-1,255.36,-1,-2
2018-12-18,-1,255.08,-1,-2
2018-12-19,-1,251.26,-1,-2
2018-12-20,-1,247.17,-1,-2
2018-12-21,-1,240.7,-1,-2
2018-12-24,-1,234.34,-1,-2
2018-12-26,-1,246.18,0,-1
2018-12-27,-1,248.07,0,-1
2018-12-28,-1,247.75,0,-1
2018-12-31,-1,249.92,0,-1
2019-01-02,-1,250.18,0,-1
2019-01-03,-1,244.21,0,-1
2019-01-04,-1,252.39,-1,-2
2019-01-07,0,254.38,0,0
2019-01-08,0,256.77,0,0
2019-01-09,0,257.97,0,0
2019-01-10,1,258.88,0,1
2019-01-11,1,258.98,0,1
2019-01-14,1,257.4,0,1
2019-01-15,1,260.35,1,2
2019-01-16,1,260.98,1,2
2019-01-17,1,262.96,1,2
2019-01-18,1,266.46,1,2
2019-01-22,1,262.86,1,2
2019-01-23,1,263.41,1,2
2019-01-24,1,263.55,1,2
2019-01-25,1,265.78,1,2
2019-01-28,1,263.76,1,2
2019-01-29,1,263.41,1,2
2019-01-30,1,267.58,1,2
2019-01-31,1,269.93,1,2
2019-02-01,1,270.06,1,2
2019-02-04,1,271.96,1,2
2019-02-05,1,273.1,1,2
2019-02-06,1,272.74,1,2
2019-02-07,1,270.14,1,2
2019-02-08,1,270.47,1,2
2019-02-11,1,270.62,1,2
2019-02-12,1,274.1,1,2
2019-02-13,1,274.99,1,2
2019-02-14,1,274.38,1,2
2019-02-15,1,277.37,1,2
2019-02-19,1,277.85,1,2
2019-02-20,1,278.41,1,2
2019-02-21,1,277.42,1,2
2019-02-22,1,279.14,1,2
2019-02-25,1,279.52,1,2
2019-02-26,1,279.32,1,2
2019-02-27,1,279.2,1,2
2019-02-28,1,278.68,1,2
2019-03-01,1,280.42,1,2
2019-03-04,1,279.4,1,2
2019-03-05,1,279.02,1,2
2019-03-06,1,277.33,1,2
2019-03-07,1,275.01,1,2
2019-03-08,1,274.46,1,2
2019-03-11,1,278.44,1,2
2019-03-12,1,279.49,1,2
2019-03-13,1,281.34,1,2
2019-03-14,1,281.16,1,2
2019-03-15,1,281.31,1,2
2019-03-18,1,282.33,1,2
2019-03-19,1,282.4,1,2
2019-03-20,1,281.55,1,2
2019-03-21,0,284.73,1,0
2019-03-22,0,279.25,0,0
2019-03-25,1,279.04,1,2
2019-03-26,1,281.12,1,2
2019-03-27,1,279.65,1,2
2019-03-28,1,280.71,1,2
2019-03-29,1,282.48,1,2
2019-04-01,1,285.83,1,2
2019-04-02,1,285.97,1,2
2019-04-03,1,286.42,1,2
2019-04-04,1,287.18,1,2
2019-04-05,1,288.57,1,2
2019-04-08,1,288.79,1,2
2019-04-09,1,287.31,1,2
2019-04-10,1,288.29,1,2
2019-04-11,1,288.21,1,2
2019-04-12,1,290.16,1,2
2019-04-15,1,289.97,1,2
2019-04-16,1,290.16,1,2
2019-04-17,1,289.45,1,2
2019-04-18,1,290.02,1,2
2019-04-22,1,290.27,1,2
2019-04-23,1,292.88,1,2
2019-04-24,1,292.23,1,2
2019-04-25,1,292.05,1,2
2019-04-26,1,293.41,1,2
2019-04-29,1,293.87,1,2
2019-04-30,1,294.02,1,2
2019-05-01,1,291.81,1,2
2019-05-02,1,291.18,1,2
2019-05-03,0,294.03,0,0
2019-05-06,0,292.82,0,0
2019-05-07,0,287.93,0,0
2019-05-08,0,287.53,0,0
2019-05-09,0,286.66,0,0
2019-05-10,-1,288.1,0,-1
2019-05-13,-1,280.86,0,-1
2019-05-14,-1,283.4,0,-1
2019-05-15,0,285.06,0,0
2019-05-16,0,287.7,0,0
2019-05-17,0,285.84,0,0
2019-05-20,0,283.95,0,0
2019-05-21,0,286.51,0,0
2019-05-22,0,285.63,0,0
2019-05-23,0,282.14,0,0
2019-05-24,0,282.78,0,0
2019-05-28,0,280.15,0,0
2019-05-29,0,278.27,0,0
2019-05-30,0,279.03,0,0
2019-05-31,-1,275.27,0,-1
2019-06-03,-1,274.57,0,-1
2019-06-04,-1,280.53,0,-1
2019-06-05,0,282.96,0,0
2019-06-06,0,284.8,0,0
2019-06-07,0,287.65,1,0
2019-06-10,1,288.97,1,2
2019-06-11,1,288.9,1,2
2019-06-12,1,288.39,1,2
2019-06-13,1,289.58,1,2
2019-06-14,1,289.26,1,2
2019-06-17,1,289.37,1,2
2019-06-18,1,292.4,1,2
2019-06-19,1,293.06,1,2
2019-06-20,1,295.86,1,2
2019-06-21,1,294.0,1,2
2019-06-24,1,293.64,1,2
2019-06-25,1,290.76,1,2
2019-06-26,1,290.47,1,2
2019-06-27,1,291.5,1,2
2019-06-28,1,293.0,1,2
2019-07-01,1,295.66,1,2
2019-07-02,1,296.43,1,2
2019-07-03,1,298.8,1,2
2019-07-05,1,298.46,1,2
2019-07-08,1,296.82,1,2
2019-07-09,1,297.19,1,2
2019-07-10,1,298.61,1,2
2019-07-11,1,299.31,1,2
2019-07-12,1,300.65,1,2
2019-07-15,1,300.75,1,2
2019-07-16,1,299.78,1,2
2019-07-17,1,297.74,1,2
2019-07-18,1,298.83,1,2
2019-07-19,1,297.17,1,2
2019-07-22,1,297.9,1,2
2019-07-23,1,300.03,1,2
2019-07-24,1,301.44,1,2
2019-07-25,1,300.0,1,2
2019-07-26,1,302.01,1,2
2019-07-29,1,301.46,1,2
2019-07-30,0,300.72,0,0
2019-07-31,0,297.43,0,0
2019-08-01,0,294.84,0,0
2019-08-02,-1,292.62,0,-1
2019-08-05,-1,283.82,0,-1
2019-08-06,-1,287.8,0,-1
2019-08-07,-1,287.97,0,-1
2019-08-08,-1,293.62,0,-1
2019-08-09,-1,291.62,0,-1
2019-08-12,-1,288.07,0,-1
2019-08-13,-1,292.55,0,-1
2019-08-14,-1,283.9,0,-1
2019-08-15,-1,284.65,0,-1
2019-08-16,-1,288.85,0,-1
2019-08-19,-1,292.33,0,-1
2019-08-20,-1,290.09,0,-1
2019-08-21,-1,292.45,0,-1
2019-08-22,-1,292.36,0,-1
2019-08-23,-1,284.85,0,-1
2019-08-26,-1,288.0,0,-1
2019-08-27,0,286.87,0,0
2019-08-28,0,288.89,0,0
2019-08-29,0,292.58,0,0
2019-08-30,0,292.45,1,0
2019-09-03,0,290.74,1,0
2019-09-04,0,294.04,1,0
2019-09-05,1,297.82,1,2
2019-09-06,1,298.05,1,2
2019-09-09,1,298.2,1,2
2019-09-10,1,298.13,1,2
2019-09-11,1,300.25,1,2
2019-09-12,1,301.29,1,2
2019-09-13,1,301.09,1,2
2019-09-16,1,300.16,1,2
2019-09-17,1,300.92,1,2
2019-09-18,1,301.1,1,2
2019-09-19,1,301.08,1,2
2019-09-20,1,298.28,1,2
2019-09-23,1,298.21,1,2
2019-09-24,1,295.87,1,2
2019-09-25,1,297.62,1,2
2019-09-26,1,297.0,1,2
2019-09-27,1,295.4,1,2
2019-09-30,0,296.77,0,0
2019-10-01,0,293.24,0,0
2019-10-02,-1,288.06,0,-1
2019-10-03,-1,290.42,0,-1
2019-10-04,-1,294.35,0,-1
2019-10-07,-1,293.08,0,-1
2019-10-08,-1,288.53,0,-1
2019-10-09,0,291.27,0,0
2019-10-10,0,293.24,0,0
2019-10-11,0,296.28,1,0
2019-10-14,1,295.95,1,2
2019-10-15,1,298.88,1,2
2019-10-16,1,298.4,1,2
2019-10-17,1,299.28,1,2
2019-10-18,1,297.97,1,2
2019-10-21,1,299.99,1,2
2019-10-22,1,299.01,1,2
2019-10-23,1,299.88,1,2
2019-10-24,1,300.37,1,2
2019-10-25,1,301.6,1,2
2019-10-28,1,303.3,1,2
2019-10-29,1,303.21,1,2
2019-10-30,1,304.14,1,2
2019-10-31,1,303.33,1,2
2019-11-01,1,306.14,1,2
2019-11-04,1,307.37,1,2
2019-11-05,1,307.03,1,2
2019-11-06,1,307.1,1,2
2019-11-07,1,308.18,1,2
2019-11-08,1,308.94,1,2
2019-11-11,1,308.35,1,2
2019-11-12,1,309.0,1,2
2019-11-13,1,309.1,1,2
2019-11-14,1,309.55,1,2
2019-11-15,1,311.79,1,2
2019-11-18,1,312.02,1,2
2019-11-19,1,311.93,1,2
2019-11-20,1,310.77,1,2
2019-11-21,1,310.27,1,2
2019-11-22,1,310.96,1,2
2019-11-25,1,313.37,1,2
2019-11-26,1,314.08,1,2
2019-11-27,1,315.48,1,2
2019-11-29,1,314.31,1,2
2019-12-02,1,311.64,1,2
2019-12-03,1,309.55,1,2
2019-12-04,1,311.46,1,2
2019-12-05,1,312.02,1,2
2019-12-06,1,314.87,1,2
2019-12-09,1,313.88,1,2
2019-12-10,1,313.53,1,2
2019-12-11,1,314.42,1,2
2019-12-12,1,317.13,1,2
2019-12-13,1,317.32,1,2
2019-12-16,1,319.5,1,2
2019-12-17,1,319.57,1,2
2019-12-18,1,319.59,1,2
2019-12-19,1,320.9,1,2
2019-12-20,1,320.73,1,2
2019-12-23,1,321.22,1,2
2019-12-24,1,321.23,1,2
2019-12-26,1,322.94,1,2
2019-12-27,1,322.86,1,2
2019-12-30,1,321.08,1,2
2019-12-31,1,321.86,1,2
2020-01-02,1,324.87,1,2
2020-01-03,1,322.41,1,2
2020-01-06,1,323.64,1,2
2020-01-07,1,322.73,1,2
2020-01-08,1,324.45,1,2
2020-01-09,1,326.65,1,2
2020-01-10,1,325.71,1,2
2020-01-13,1,327.95,1,2
2020-01-14,1,327.45,1,2
2020-01-15,1,328.19,1,2
2020-01-16,1,330.92,1,2
2020-01-17,1,331.95,1,2
2020-01-21,1,331.3,1,2
2020-01-22,1,331.34,1,2
2020-01-23,1,331.72,1,2
2020-01-24,0,328.77,0,0
2020-01-27,0,323.5,0,0
2020-01-28,0,326.89,0,0
2020-01-29,0,326.62,0,0
2020-01-30,0,327.68,0,0
2020-01-31,-1,321.73,0,-1
2020-02-03,0,324.12,0,0
2020-02-04,0,329.06,0,0
2020-02-05,0,332.86,0,0
2020-02-06,0,333.98,1,0
2020-02-07,1,332.2,1,2
2020-02-10,1,334.68,1,2
2020-02-11,1,335.26,1,2
2020-02-12,1,337.42,1,2
2020-02-13,1,337.06,1,2
2020-02-14,1,337.6,1,2
2020-02-18,1,336.73,1,2
2020-02-19,1,338.34,0,1
2020-02-20,0,336.95,0,0
2020-02-21,-1,333.48,0,-1
2020-02-24,-1,322.42,-1,-2
2020-02-25,-1,312.65,-1,-2
2020-02-26,-1,311.5,-1,-2
2020-02-27,-1,297.51,-1,-2
2020-02-28,-1,296.26,-1,-2
2020-03-02,-1,309.09,-1,-2
2020-03-03,-1,300.24,-1,-2
2020-03-04,-1,312.86,-1,-2
2020-03-05,-1,302.46,-1,-2
2020-03-06,-1,297.46,-1,-2
2020-03-09,-1,274.23,-1,-2
2020-03-10,-1,288.42,-1,-2
2020-03-11,-1,274.36,-1,-2
2020-03-12,-1,248.11,-1,-2
2020-03-13,-1,269.32,-1,-2
2020-03-16,-1,239.85,-1,-2
2020-03-17,-1,252.8,-1,-2
2020-03-18,-1,240.0,-1,-2
2020-03-19,-1,240.51,-1,-2
2020-03-20,-1,228.8,-1,-2
2020-03-23,-1,222.95,-1,-2
2020-03-24,-1,243.15,-1,-2
2020-03-25,-1,246.79,-1,-2
2020-03-26,-1,261.2,-1,-2
2020-03-27,-1,253.42,-1,-2
2020-03-30,-1,261.65,-1,-2
2020-03-31,-1,257.75,-1,-2
2020-04-01,-1,246.15,-1,-2
2020-04-02,-1,251.83,-1,-2
2020-04-03,-1,248.19,-1,-2
2020-04-06,-1,264.86,-1,-2
2020-04-07,-1,265.13,-1,-2
2020-04-08,-1,274.03,-1,-2
2020-04-09,-1,278.2,-1,-2
2020-04-13,-1,275.66,-1,-2
2020-04-14,-1,283.79,-1,-2
2020-04-15,-1,277.76,0,-1
2020-04-16,-1,279.1,0,-1
2020-04-17,-1,286.64,0,-1
2020-04-20,-1,281.59,0,-1
2020-04-21,-1,273.04,0,-1
2020-04-22,-1,279.1,0,-1
2020-04-23,-1,279.08,0,-1
2020-04-24,-1,282.97,0,-1
2020-04-27,-1,287.05,0,-1
2020-04-28,-1,285.73,0,-1
2020-04-29,-1,293.21,0,-1
2020-04-30,-1,290.48,0,-1
2020-05-01,-1,282.79,0,-1
2020-05-04,-1,283.57,0,-1
2020-05-05,-1,286.19,0,-1
2020-05-06,-1,284.25,0,-1
2020-05-07,-1,287.68,0,-1
2020-05-08,-1,292.44,0,-1
