"Date","Price","Open","High","Low","Vol.","Change %"
"02/05/2025","148.45","147.40","148.71","147.10","10.04M","0.96%"
"02/04/2025","147.04","145.82","147.20","145.59","11.76M","-0.27%"
"02/03/2025","147.44","145.98","148.16","145.94","13.00M","0.39%"
"01/31/2025","146.87","147.58","148.59","146.82","9.21M","-0.32%"
"01/30/2025","147.34","146.25","147.74","146.24","7.71M","1.15%"
"01/29/2025","145.66","146.09","146.58","145.30","8.16M","-0.59%"
"01/28/2025","146.52","147.54","147.74","146.48","9.69M","-0.70%"
"01/27/2025","147.55","145.10","147.58","144.97","12.31M","2.25%"
"01/24/2025","144.31","143.44","144.61","143.27","8.13M","0.16%"
"01/23/2025","144.08","142.57","144.10","141.87","8.03M","1.34%"
"01/22/2025","142.18","141.80","142.63","141.13","8.19M","-0.22%"
"01/21/2025","142.50","140.92","142.51","140.90","7.26M","1.66%"
"01/17/2025","140.18","140.94","141.40","140.18","7.67M","-0.67%"
"01/16/2025","141.13","140.13","141.34","139.58","8.51M","0.40%"
"01/15/2025","140.57","140.39","141.24","139.77","11.39M","0.41%"
"01/14/2025","140.00","141.27","141.27","138.88","10.28M","-1.03%"
"01/13/2025","141.46","139.79","141.82","139.67","9.42M","1.30%"
"01/10/2025","139.64","139.95","140.95","139.35","10.34M","-0.56%"
"01/08/2025","140.43","139.97","140.63","138.69","7.83M","0.52%"
"01/07/2025","139.71","139.36","140.93","139.36","12.64M","0.50%"
"01/06/2025","139.02","138.90","140.04","138.56","8.65M","0.04%"
"01/03/2025","138.96","137.89","139.35","137.74","8.29M","0.98%"
"01/02/2025","137.61","138.26","138.77","137.12","8.97M","0.03%"
"12/31/2024","137.57","137.58","138.12","136.79","6.63M","0.24%"
"12/30/2024","137.24","138.15","138.15","136.73","6.89M","-1.23%"
"12/27/2024","138.95","138.83","139.81","138.36","5.95M","-0.47%"
"12/26/2024","139.60","138.83","139.72","138.68","4.72M","0.20%"
"12/24/2024","139.32","138.63","139.32","138.04","3.14M","0.41%"
"12/23/2024","138.75","137.60","138.95","136.99","8.05M","0.54%"
"12/20/2024","138.00","137.49","139.29","137.05","12.10M","1.26%"
"12/19/2024","136.28","137.06","137.80","135.95","11.93M","-0.76%"
"12/18/2024","137.32","139.12","140.04","137.23","14.45M","-1.36%"
"12/17/2024","139.21","138.70","140.24","138.60","10.28M","-0.07%"
"12/16/2024","139.31","140.88","141.65","139.20","9.48M","-1.19%"
"12/13/2024","140.99","140.83","141.45","140.13","7.60M","-0.01%"
"12/12/2024","141.01","142.17","142.54","140.91","5.99M","-0.79%"
"12/11/2024","142.14","143.52","143.64","142.10","6.90M","-1.36%"
"12/10/2024","144.10","144.99","145.10","143.62","7.20M","-0.41%"
"12/09/2024","144.70","144.42","145.09","143.92","6.26M","0.29%"
"12/06/2024","144.28","145.29","145.46","144.10","6.55M","-0.57%"
"12/05/2024","145.10","146.09","146.25","144.83","8.95M","-1.12%"
"12/04/2024","146.74","147.08","147.58","146.36","5.60M","-0.05%"
"12/03/2024","146.82","147.14","147.43","146.74","4.24M","-0.22%"
"12/02/2024","147.15","147.32","147.38","146.39","6.22M","-0.18%"
"11/29/2024","147.41","146.94","147.79","146.71","3.52M","0.31%"
"11/27/2024","146.95","146.31","147.76","146.31","5.95M","0.53%"
"11/26/2024","146.17","145.83","146.33","144.69","6.02M","0.54%"
"11/25/2024","145.39","144.81","145.85","144.79","6.83M","0.85%"
"11/22/2024","144.16","144.33","145.02","143.93","6.33M","0.09%"
"11/21/2024","144.03","142.88","144.23","142.14","7.97M","0.80%"
"11/20/2024","142.88","141.51","143.08","141.28","9.33M","1.18%"
"11/19/2024","141.21","140.65","141.61","140.26","6.21M","-0.51%"
"11/18/2024","141.94","141.47","142.09","141.31","7.93M","0.07%"
"11/15/2024","141.84","143.72","143.85","141.57","14.25M","-1.85%"
"11/14/2024","144.52","146.58","146.59","144.36","7.94M","-1.57%"
"11/13/2024","146.83","147.16","147.60","146.68","5.98M","-0.26%"
"11/12/2024","147.22","149.06","149.31","147.18","7.02M","-1.39%"
"11/11/2024","149.30","149.85","150.60","149.08","6.07M","-0.59%"
"11/08/2024","150.18","149.31","150.95","149.14","8.70M","0.72%"
"11/07/2024","149.11","148.93","149.29","148.21","9.38M","0.72%"
"11/06/2024","148.04","150.67","150.91","147.35","10.69M","0.13%"
"11/05/2024","147.85","146.48","147.89","145.94","5.04M","0.74%"
"11/04/2024","146.77","147.38","148.09","146.48","5.99M","-0.66%"
"11/01/2024","147.74","147.44","148.47","147.43","6.90M","0.59%"
"10/31/2024","146.87","147.24","147.93","146.84","6.70M","-0.84%"
"10/30/2024","148.12","146.14","148.17","145.62","9.21M","-0.19%"
"10/29/2024","148.40","148.71","149.32","148.33","7.34M","-0.28%"
"10/28/2024","148.81","149.01","149.49","148.62","4.92M","0.15%"
"10/25/2024","148.59","149.92","150.00","148.42","5.31M","-0.55%"
"10/24/2024","149.41","150.40","151.01","149.37","5.07M","-0.66%"
"10/23/2024","150.40","150.70","150.93","149.60","4.91M","-0.47%"
"10/22/2024","151.11","150.53","151.39","150.40","5.17M","-0.15%"
"10/21/2024","151.33","152.73","153.14","151.18","4.83M","-1.18%"
"10/18/2024","153.13","152.50","153.49","152.06","9.82M","0.49%"
"10/17/2024","152.39","152.77","153.02","152.29","5.43M","-0.58%"
"10/16/2024","153.28","152.65","153.61","152.24","4.51M","0.28%"
"10/15/2024","152.85","152.67","154.59","152.51","9.09M","-1.22%"
"10/14/2024","154.74","154.06","155.01","153.53","4.82M","0.55%"
"10/11/2024","153.89","153.25","154.07","153.03","9.35M","0.73%"
"10/10/2024","152.77","153.34","153.46","152.40","4.39M","-0.37%"
"10/09/2024","153.34","151.93","153.46","151.57","7.84M","1.02%"
"10/08/2024","151.79","151.37","152.03","151.24","4.73M","0.54%"
"10/07/2024","150.97","151.65","152.11","150.68","5.92M","-0.44%"
"10/04/2024","151.64","151.75","152.02","150.88","6.59M","0.08%"
"10/03/2024","151.52","152.52","152.66","151.24","5.55M","-0.90%"
"10/02/2024","152.90","153.02","153.38","151.87","7.16M","-0.20%"
"10/01/2024","153.21","154.14","154.35","152.63","10.56M","-0.53%"
"09/30/2024","154.02","152.81","154.06","152.58","7.24M","0.65%"
"09/27/2024","153.02","153.30","154.20","153.01","7.31M","-0.05%"
"09/26/2024","153.10","152.49","153.29","152.23","6.17M","0.33%"
"09/25/2024","152.59","154.56","154.78","152.52","5.94M","-0.97%"
"09/24/2024","154.09","154.33","154.39","153.36","5.34M","-0.20%"
"09/23/2024","154.40","155.19","155.21","154.12","6.42M","-0.57%"
"09/20/2024","155.28","155.41","155.98","154.90","8.54M","-0.41%"
"09/19/2024","155.92","156.76","156.76","155.51","6.72M","0.36%"
"09/18/2024","155.36","155.49","156.98","154.76","7.15M","-0.17%"
"09/17/2024","155.62","157.05","157.09","155.07","6.28M","-1.03%"
"09/16/2024","157.24","156.98","157.59","156.67","4.71M","0.69%"
"09/13/2024","156.16","155.91","156.64","155.70","4.36M","0.21%"
"09/12/2024","155.84","155.24","155.98","153.79","4.84M","0.36%"
"09/11/2024","155.28","155.18","155.46","152.85","6.64M","-0.30%"
"09/10/2024","155.74","155.24","155.85","154.66","7.34M","0.46%"
"09/09/2024","155.03","154.34","155.52","153.75","6.17M","0.70%"
"09/06/2024","153.95","155.02","155.66","153.63","7.65M","-0.34%"
"09/05/2024","154.48","156.46","156.55","153.73","7.25M","-1.37%"
"09/04/2024","156.63","156.69","159.64","155.86","8.24M","-0.17%"
"09/03/2024","156.90","156.88","157.84","156.47","7.67M","-0.19%"
"08/30/2024","157.20","156.23","157.28","155.55","7.02M","0.69%"
"08/29/2024","156.12","156.41","156.83","155.46","4.34M","0.21%"
"08/28/2024","155.79","155.51","156.43","155.06","5.15M","0.12%"
"08/27/2024","155.61","155.52","156.04","155.06","3.79M","0.15%"
"08/26/2024","155.37","155.60","156.08","155.22","4.43M","-0.05%"
"08/23/2024","155.45","155.19","155.56","154.64","4.07M","0.43%"
"08/22/2024","154.78","155.20","155.35","153.99","4.95M","0.06%"
"08/21/2024","154.68","154.74","155.08","154.14","5.53M","0.17%"
"08/20/2024","154.42","154.21","155.21","154.05","4.88M","0.40%"
"08/19/2024","153.80","152.88","153.93","152.79","4.73M","0.61%"
"08/16/2024","152.87","152.66","153.12","152.23","4.56M","0.10%"
"08/15/2024","152.71","152.46","152.95","151.75","5.89M","0.63%"
"08/14/2024","151.76","151.03","151.98","150.67","4.84M","0.36%"
"08/13/2024","151.22","150.00","151.37","149.83","4.82M","1.21%"
"08/12/2024","149.41","150.34","150.34","148.98","5.04M","-0.38%"
"08/09/2024","149.98","149.50","150.36","149.18","8.55M","0.50%"
"08/08/2024","149.24","148.29","149.37","147.62","11.48M","2.21%"
"08/07/2024","146.01","147.41","148.12","145.54","11.48M","-1.02%"
"08/06/2024","147.51","147.42","149.38","146.95","13.34M","0.46%"
"08/05/2024","146.83","148.50","148.79","146.19","17.58M","-2.67%"
"08/02/2024","150.86","151.39","151.77","148.62","15.74M","-0.20%"
"08/01/2024","151.16","150.40","151.33","149.49","10.36M","1.02%"
"07/31/2024","149.63","150.12","150.66","149.05","8.42M","-0.37%"
"07/30/2024","150.18","150.05","151.11","149.11","7.27M","0.09%"
"07/29/2024","150.05","149.98","150.56","149.26","8.23M","0.06%"
"07/26/2024","149.96","149.10","150.93","149.01","6.03M","0.56%"
"07/25/2024","149.12","149.42","151.53","148.96","11.47M","-0.50%"
"07/24/2024","149.87","148.71","150.05","148.21","6.87M","0.83%"
"07/23/2024","148.63","149.33","149.42","148.46","3.55M","-0.06%"
"07/22/2024","148.72","148.62","148.99","147.88","5.19M","0.57%"
"07/19/2024","147.87","147.86","148.58","147.28","5.99M","0.51%"
"07/18/2024","147.12","149.58","150.56","146.86","11.03M","-2.27%"
"07/17/2024","150.54","148.83","151.33","148.64","10.40M","0.45%"
"07/16/2024","149.86","148.64","149.89","148.31","7.60M","1.43%"
"07/15/2024","147.75","148.84","148.98","147.53","5.80M","-0.35%"
"07/12/2024","148.27","147.85","148.88","147.74","6.61M","0.62%"
"07/11/2024","147.35","146.33","147.74","146.15","7.69M","0.70%"
"07/10/2024","146.32","145.11","146.34","144.79","5.34M","0.95%"
"07/09/2024","144.95","144.56","145.03","143.70","8.34M","0.49%"
"07/08/2024","144.25","144.57","144.97","143.88","4.00M","-0.11%"
"07/05/2024","144.41","143.61","144.49","142.88","4.85M","0.77%"
"07/03/2024","143.30","144.66","144.67","142.73","7.65M","-0.76%"
"07/02/2024","144.40","144.41","144.62","143.59","7.54M","-0.37%"
"07/01/2024","144.93","146.04","147.49","144.65","6.56M","-0.56%"
"06/28/2024","145.75","146.41","147.02","145.10","7.66M","-0.08%"
"06/27/2024","145.87","146.22","146.28","145.03","4.64M","-0.16%"
"06/26/2024","146.11","146.37","146.63","145.77","4.57M","-0.35%"
"06/25/2024","146.63","147.26","147.46","146.27","5.17M","-0.31%"
"06/24/2024","147.09","146.83","147.61","146.45","6.45M","0.19%"
"06/21/2024","146.81","146.59","147.12","146.24","8.51M","0.28%"
"06/20/2024","146.40","145.47","146.59","145.27","6.65M","0.33%"
"06/18/2024","145.92","145.89","146.40","145.60","4.87M","0.13%"
"06/17/2024","145.73","145.26","145.96","144.96","4.54M","-0.10%"
"06/14/2024","145.88","145.63","145.92","145.02","4.11M","-0.03%"
"06/13/2024","145.93","145.51","146.17","144.58","4.72M","-0.08%"
"06/12/2024","146.05","146.99","147.04","145.67","6.52M","-0.21%"
"06/11/2024","146.36","146.86","146.86","145.73","5.19M","-0.42%"
"06/10/2024","146.97","146.20","147.01","145.67","5.40M","0.37%"
"06/07/2024","146.43","146.13","147.16","145.96","5.22M","0.11%"
"06/06/2024","146.27","145.68","146.58","145.18","5.43M","0.33%"
"06/05/2024","145.79","145.30","145.95","144.49","5.37M","0.45%"
"06/04/2024","145.13","144.58","145.53","144.04","6.96M","0.29%"
"06/03/2024","144.71","143.60","145.13","143.35","10.30M","0.70%"
"05/31/2024","143.70","142.08","143.77","141.91","7.95M","1.46%"
"05/30/2024","141.63","140.99","142.14","140.68","7.40M","0.05%"
"05/29/2024","141.56","141.45","141.73","140.95","6.84M","-0.78%"
"05/28/2024","142.67","144.10","144.10","142.07","8.38M","-1.21%"
"05/24/2024","144.42","145.10","145.33","144.33","3.95M","-0.34%"
"05/23/2024","144.91","146.27","146.28","144.80","5.16M","-1.09%"
"05/22/2024","146.51","145.86","146.95","145.77","6.83M","0.18%"
"05/21/2024","146.25","146.26","146.88","145.88","4.05M","0.17%"
"05/20/2024","146.00","146.16","146.36","145.69","3.89M","-0.21%"
"05/17/2024","146.31","146.00","146.34","145.44","7.07M","0.19%"
"05/16/2024","146.03","145.89","146.44","145.62","6.74M","-0.12%"
"05/15/2024","146.20","144.70","146.36","144.64","8.43M","1.49%"
"05/14/2024","144.06","143.65","144.13","143.11","6.20M","0.43%"
"05/13/2024","143.45","143.88","144.01","143.19","5.35M","-0.10%"
"05/10/2024","143.59","143.49","144.09","143.39","6.33M","0.20%"
"05/09/2024","143.30","142.25","143.38","142.23","6.82M","0.86%"
"05/08/2024","142.08","142.86","142.88","141.90","5.46M","-0.34%"
"05/07/2024","142.57","141.72","142.70","141.70","7.72M","0.83%"
"05/06/2024","141.40","140.95","141.43","140.64","5.61M","0.40%"
"05/03/2024","140.83","141.09","141.23","140.10","8.54M","0.25%"
"05/02/2024","140.48","141.34","141.44","139.72","8.43M","-0.07%"
"05/01/2024","140.58","139.71","141.84","139.55","10.71M","0.18%"
"04/30/2024","140.33","140.90","141.20","140.23","9.68M","-0.07%"
"04/29/2024","140.43","140.13","140.83","139.73","6.39M","0.34%"
"04/26/2024","139.96","139.40","140.33","139.30","6.01M","0.03%"
"04/25/2024","139.92","140.77","141.00","139.20","9.69M","-0.67%"
"04/24/2024","140.86","140.99","141.15","140.21","7.38M","-0.31%"
"04/23/2024","141.30","140.82","141.56","140.18","8.62M","1.30%"
"04/22/2024","139.48","139.38","140.59","138.93","8.53M","0.38%"
"04/19/2024","138.95","139.15","139.34","138.45","9.67M","0.38%"
"04/18/2024","138.43","138.53","139.25","138.21","8.11M","-0.01%"
"04/17/2024","138.44","139.49","139.62","138.21","8.48M","-0.17%"
"04/16/2024","138.68","139.83","139.83","138.59","10.17M","0.04%"
"04/15/2024","138.63","140.12","140.63","138.41","10.38M","-0.20%"
"04/12/2024","138.91","140.28","140.29","138.46","13.80M","-1.49%"
"04/11/2024","141.01","142.02","142.05","140.60","8.15M","-0.41%"
"04/10/2024","141.59","141.84","142.24","141.10","13.05M","-1.17%"
"04/09/2024","143.27","143.07","143.35","142.28","10.53M","0.36%"
"04/08/2024","142.76","143.11","143.11","142.54","9.13M","-0.32%"
"04/05/2024","143.22","141.73","143.68","141.61","9.07M","0.89%"
"04/04/2024","141.95","144.93","145.02","141.87","12.69M","-1.44%"
"04/03/2024","144.03","144.44","145.09","143.68","8.45M","-0.11%"
"04/02/2024","144.19","144.49","144.65","143.43","10.78M","-1.56%"
"04/01/2024","146.47","147.64","147.73","145.93","7.38M","-0.85%"
"03/28/2024","147.73","147.92","148.23","147.68","8.09M","0.01%"
"03/27/2024","147.71","147.01","147.71","146.62","8.80M","1.33%"
"03/26/2024","145.77","145.53","145.94","145.14","6.94M","0.36%"
"03/25/2024","145.24","145.71","145.86","145.01","5.25M","-0.14%"
"03/22/2024","145.44","145.85","146.22","145.26","5.54M","-0.14%"
"03/21/2024","145.64","145.75","146.17","145.34","8.87M","0.13%"
"03/20/2024","145.45","145.43","145.50","144.63","8.27M","-0.23%"
"03/19/2024","145.78","144.94","145.87","144.52","5.24M","0.66%"
"03/18/2024","144.82","145.43","145.57","144.72","6.41M","-0.37%"
"03/15/2024","145.36","145.02","145.66","144.85","10.57M","-0.40%"
"03/14/2024","145.94","146.55","146.66","145.13","9.61M","-0.36%"
"03/13/2024","146.46","147.59","147.70","145.89","7.87M","-0.39%"
"03/12/2024","147.03","146.45","147.39","145.96","7.14M","0.46%"
"03/11/2024","146.35","146.10","146.61","145.29","7.72M","-0.05%"
"03/08/2024","146.43","146.56","147.25","146.17","7.80M","-0.18%"
"03/07/2024","146.70","146.38","147.05","146.18","6.44M","0.47%"
"03/06/2024","146.02","145.30","146.56","145.30","8.09M","0.68%"
"03/05/2024","145.03","146.17","146.41","144.55","9.74M","-0.75%"
"03/04/2024","146.12","145.92","146.68","145.77","10.66M","-0.15%"
"03/01/2024","146.34","145.15","146.44","144.51","8.74M","1.05%"
"02/29/2024","144.82","146.00","146.24","144.72","9.44M","-0.82%"
"02/28/2024","146.01","146.12","146.28","145.32","8.04M","-0.50%"
"02/27/2024","146.74","146.38","147.19","146.04","7.37M","-0.24%"
"02/26/2024","147.10","147.77","148.11","146.96","7.25M","-0.51%"
"02/23/2024","147.86","147.66","148.27","147.34","9.19M","0.48%"
"02/22/2024","147.16","145.64","147.43","145.33","9.13M","1.18%"
"02/21/2024","145.45","144.66","145.49","144.24","7.21M","0.22%"
"02/20/2024","145.13","145.73","146.19","144.76","9.12M","-0.34%"
"02/16/2024","145.62","145.34","146.60","144.82","8.42M","0.32%"
"02/15/2024","145.15","144.20","145.43","143.99","9.29M","0.73%"
"02/14/2024","144.10","143.35","144.15","143.07","9.70M","0.87%"
"02/13/2024","142.86","143.47","144.47","142.15","11.17M","-0.93%"
"02/12/2024","144.20","143.82","144.24","143.14","6.65M","0.13%"
"02/09/2024","144.01","144.06","144.29","143.54","7.45M","-0.08%"
"02/08/2024","144.12","144.23","144.23","143.46","6.67M","-0.17%"
"02/07/2024","144.37","144.34","145.03","144.07","7.88M","0.27%"
"02/06/2024","143.98","143.54","144.09","142.82","10.16M","1.09%"
"02/05/2024","142.43","142.50","143.31","141.78","9.63M","0.31%"
"02/02/2024","141.99","142.15","142.65","141.27","10.63M","-0.15%"
"02/01/2024","142.20","140.55","142.20","139.87","8.50M","1.30%"
"01/31/2024","140.38","141.64","141.75","140.35","10.22M","-0.14%"
"01/30/2024","140.57","140.48","140.82","139.80","5.94M","0.23%"
"01/29/2024","140.25","139.40","140.26","139.31","6.23M","0.70%"
"01/26/2024","139.27","139.44","139.56","138.92","5.76M","0.57%"
"01/25/2024","138.48","138.20","138.51","137.21","10.05M","-0.15%"
"01/24/2024","138.69","140.34","140.68","138.67","9.10M","-0.91%"
"01/23/2024","139.97","139.89","140.06","138.96","6.41M","-0.07%"
"01/22/2024","140.07","139.58","140.44","139.23","7.83M","0.44%"
"01/19/2024","139.46","139.46","139.82","138.69","8.84M","0.06%"
"01/18/2024","139.38","138.20","139.51","137.52","8.93M","-0.01%"
"01/17/2024","139.40","139.45","140.09","139.01","8.34M","-0.20%"
"01/16/2024","139.68","140.17","140.36","139.46","7.43M","-0.60%"
"01/12/2024","140.52","140.48","141.16","140.05","8.03M","-0.25%"
"01/11/2024","140.87","140.79","141.02","140.00","7.18M","-0.07%"
"01/10/2024","140.97","140.41","141.14","139.88","9.77M","0.46%"
"01/09/2024","140.33","140.20","141.56","139.87","9.20M","-0.01%"
"01/08/2024","140.35","139.16","140.38","138.59","8.00M","0.88%"
"01/05/2024","139.12","138.92","139.70","138.53","9.44M","-0.09%"
"01/04/2024","139.24","138.98","140.00","138.74","11.65M","0.50%"
"01/03/2024","138.55","139.24","139.53","138.38","9.58M","-0.17%"
"01/02/2024","138.78","136.04","139.05","135.96","11.79M","1.76%"
"12/29/2023","136.38","136.24","136.62","135.82","5.59M","0.10%"
"12/28/2023","136.24","136.00","136.70","135.98","5.80M","0.26%"
"12/27/2023","135.89","135.17","135.98","135.14","5.44M","0.42%"
"12/26/2023","135.32","134.91","135.68","134.74","3.69M","0.22%"
"12/22/2023","135.02","134.68","135.44","134.48","5.36M","0.50%"
"12/21/2023","134.35","133.53","134.45","133.22","5.61M","1.22%"
"12/20/2023","132.73","134.60","134.68","132.72","7.30M","-1.45%"
"12/19/2023","134.68","133.95","134.75","133.74","6.36M","0.67%"
"12/18/2023","133.78","134.06","134.20","133.43","5.94M","-0.28%"
"12/15/2023","134.16","134.68","134.94","133.66","8.30M","-0.85%"
"12/14/2023","135.31","136.43","136.51","134.80","10.10M","-0.49%"
"12/13/2023","135.97","132.94","136.01","132.76","9.07M","1.84%"
"12/12/2023","133.51","133.13","133.70","132.50","6.78M","0.43%"
"12/11/2023","132.94","132.78","133.19","132.13","9.02M","0.66%"
"12/08/2023","132.07","131.94","132.38","131.27","6.01M","0.17%"
"12/07/2023","131.85","132.03","132.35","131.24","6.40M","-0.12%"
"12/06/2023","132.01","132.20","132.45","131.75","6.21M","0.08%"
"12/05/2023","131.91","131.81","132.12","131.09","6.58M","-0.13%"
"12/04/2023","132.08","131.48","132.33","131.43","6.94M","0.19%"
"12/01/2023","131.83","131.13","131.97","131.03","9.37M","0.40%"
"11/30/2023","131.31","129.78","131.38","129.33","7.74M","1.26%"
"11/29/2023","129.68","129.50","130.38","129.44","6.98M","0.03%"
"11/28/2023","129.64","130.08","130.37","129.55","6.26M","-0.51%"
"11/27/2023","130.31","130.85","131.29","130.07","10.53M","-0.63%"
"11/24/2023","131.13","130.69","131.15","130.68","3.71M","0.54%"
"11/22/2023","130.43","130.24","130.74","130.07","6.74M","0.48%"
"11/21/2023","129.81","129.47","130.07","129.31","8.37M","0.60%"
"11/20/2023","129.03","127.75","129.31","127.66","6.91M","0.61%"
"11/17/2023","128.25","128.78","128.99","127.86","6.77M","-0.20%"
"11/16/2023","128.51","128.34","128.78","127.85","7.67M","0.43%"
"11/15/2023","127.96","127.95","128.47","127.64","9.26M","0.08%"
"11/14/2023","127.86","127.73","128.71","127.41","11.22M","0.68%"
"11/13/2023","127.00","126.40","127.25","125.67","11.37M","0.58%"
"11/10/2023","126.27","126.00","126.45","124.60","10.40M","0.60%"
"11/09/2023","125.52","128.05","128.20","125.40","13.91M","-2.07%"
"11/08/2023","128.17","128.89","128.89","127.39","10.02M","-0.14%"
"11/07/2023","128.35","128.21","128.66","127.87","8.24M","0.07%"
"11/06/2023","128.26","127.95","128.46","127.43","8.43M","0.67%"
"11/03/2023","127.41","127.65","128.20","127.20","11.64M","0.50%"
"11/02/2023","126.78","125.28","126.89","124.95","11.89M","1.59%"
"11/01/2023","124.80","124.39","125.41","124.17","13.80M","0.21%"
"10/31/2023","124.54","124.27","124.70","123.55","13.92M","0.57%"
"10/30/2023","123.83","123.78","124.21","122.89","15.22M","0.56%"
"10/27/2023","123.14","124.91","125.07","122.59","13.57M","-1.69%"
"10/26/2023","125.26","125.47","126.41","125.16","14.70M","-0.99%"
"10/25/2023","126.51","127.07","127.46","125.57","11.43M","-0.89%"
