Price,Close,High,Low,Open,Volume
Ticker,AEP,AEP,AEP,AEP,AEP
Date,,,,,
2015-01-05,41.79203796386719,42.506490214275686,41.59781855118318,42.381634121538525,2642600
2015-01-06,42.02094650268555,42.89493660605789,41.87527928042236,41.909960944374035,4166500
2015-01-07,42.61747741699219,42.92268240607402,41.86834343096862,42.11111772133707,2798800
2015-01-08,42.985111236572266,43.137711087833196,42.74927221621479,42.74927221621479,2470100
2015-01-09,42.75619888305664,43.123829211411255,42.416314938815056,43.02671951305651,2413800
2015-01-12,42.70071792602539,42.97817388858542,42.38163973232134,42.92268375448997,2411100
2015-01-13,42.915748596191406,43.616330437283786,42.67297428257023,43.033669438551385,2641900
2015-01-14,43.53308868408203,43.581646189972695,42.59667050579912,42.80476314030183,2599600
2015-01-15,43.8105583190918,43.970096133893136,43.38049974675592,43.560846036431585,2605300
2015-01-16,44.09494400024414,44.1157524712135,43.533091469697474,43.831358568452195,2334500
2015-01-20,44.067195892333984,44.427893682034785,43.71343866942201,44.393209370380994,2258000
2015-01-21,44.49032211303711,44.56662337018931,43.664886772841285,43.963153880231715,2481300
2015-01-22,44.44870376586914,44.830204747496175,44.164307217815534,44.78164988466789,1944700
2015-01-23,44.75389862060547,45.01748666904895,44.47644531583927,44.656788905520784,2056600
2015-01-26,44.788570404052734,44.80937886688259,44.40706427856838,44.68452279782235,1802700
2015-01-27,44.56661605834961,44.96199282959642,44.53193175003154,44.6776016113015,2736100
2015-01-28,43.96315383911133,45.350439078781875,43.87297938564837,44.58743180005683,3645700
2015-01-29,44.19899368286133,44.38627786833602,43.52615819941982,43.94928143556173,3007700
2015-01-30,43.567771911621094,44.58048866874361,43.53308760169851,44.108813277084266,3855900
2015-02-02,43.74118423461914,44.05332186527918,43.20014020632279,43.56777326378959,3641300
2015-02-03,43.53308868408203,43.796674099007554,43.352742439790724,43.64407159888624,3641300
2015-02-04,43.15851974487305,43.699561082976714,43.01979045032202,43.52615012629823,3356200
2015-02-05,43.31806945800781,43.48454254056239,42.92962785531057,43.3943707233628,2203200
2015-02-06,41.38021469116211,43.39500592669999,41.1773355730626,43.2341026267661,4139600
2015-02-09,40.74359893798828,41.57609937387536,40.58969026278455,41.33824172523766,3748700
2015-02-10,41.49214172363281,41.57609067951143,40.757579686455024,40.757579686455024,3403500
2015-02-11,40.77158737182617,41.32425710459713,40.638667917954386,41.32425710459713,2820100
2015-02-12,40.56170654296875,40.93948092795471,40.400803231294674,40.77158031173103,3705200
2015-02-13,40.45676803588867,40.65264984992422,39.883109195789686,40.44277609650191,3856600
2015-02-17,40.4847526550293,40.904502865908924,40.07199974877704,40.25389230743182,4017900
2015-02-18,41.3592414855957,41.492163626985246,40.3588401152509,40.48476494988805,3712600
2015-02-19,40.862525939941406,41.324249291348494,40.596684413770745,41.219311074292,2956500
2015-02-20,41.079410552978516,41.11438908063259,40.32386154593555,40.80657430110986,3899800
2015-02-23,41.338253021240234,41.380228853772316,41.05841947507396,41.114387251783405,2136400
2015-02-24,41.471168518066406,41.72301815176968,41.1003913732756,41.26829201864119,2154200
2015-02-25,40.63167190551758,41.47816440304333,40.59669071527575,41.40121005441551,3058500
2015-02-26,40.1629524230957,40.86952818764821,40.08599807208014,40.72961409710014,3200600
2015-02-27,40.28187942504883,40.49874784950585,40.05801102671223,40.246898236480924,2475400
2015-03-02,39.28147888183594,40.28188004412072,39.015637323036266,40.14895793037586,2989900
2015-03-03,39.687232971191406,39.70122491254875,39.022630434512074,39.23250688618234,2959500
2015-03-04,39.58230972290039,40.26090174326792,39.3514466217479,39.491363410141155,3194000
2015-03-05,39.932090759277344,40.22591354244218,39.76419011983306,39.8761229898992,2319900
2015-03-06,38.48395919799805,39.5403282649434,38.23910685463476,39.5403282649434,3794800
2015-03-09,38.60287857055664,38.8407362097689,38.434977961652244,38.54691081135863,2303900
2015-03-10,38.65885543823242,39.07160844764651,38.42799503293462,38.51894133499276,2588200
