Price,Close,High,Low,Open,Volume
Ticker,ADI,ADI,ADI,ADI,ADI
Date,,,,,
2015-01-05,44.07430648803711,44.817905429984265,44.050059735376266,44.77749314779637,1445200
2015-01-06,43.03972625732422,44.2925251843129,43.007395206538504,44.235947387067256,1707500
2015-01-07,43.49236297607422,43.751005282789265,42.861919655604225,43.23372066935917,1723000
2015-01-08,44.260196685791016,44.59966657209912,43.71058420703402,43.96114215692496,1874900
2015-01-09,44.227882385253906,44.48652471987155,43.742925695400956,44.44611243319876,1720300
2015-01-12,43.783329010009766,44.25212007247713,43.53277103402684,44.147045682051825,1250500
2015-01-13,43.282203674316406,44.87447249388558,43.055892481660024,44.20361705385595,2340100
2015-01-14,43.249874114990234,44.01771965218103,42.7810861878505,43.17713078866145,2523800
2015-01-15,42.619441986083984,43.807582177419405,42.57094539836804,43.40345319623152,1990300
2015-01-16,43.395389556884766,43.45196739453531,42.19916757286321,42.401232159689705,1998000
2015-01-20,43.961143493652344,44.20362022938319,43.37919686129112,43.799491308745445,1786400
2015-01-21,44.11471939086914,44.349111847778246,43.50044163616976,43.83991157076875,1585100
2015-01-22,44.25212097167969,44.26020219421852,43.015487344867495,44.219789915005826,2555700
2015-01-23,44.05813980102539,44.42185649767997,43.856075312135005,44.34103193542758,1935300
2015-01-26,44.17936325073242,44.39759318733514,43.66207884541854,44.171282030824884,1341100
2015-01-27,43.136714935302734,43.734827022515034,42.926569278490014,43.58125607786477,1963300
2015-01-28,42.781089782714844,43.90456774121873,42.70026522811739,43.54085107901194,1687800
2015-01-29,43.02356719970703,43.33070606182639,42.37696150308142,42.82958703234893,1568500
2015-01-30,42.118316650390625,43.12863895314128,42.06982006988536,42.69217897837084,1928800
2015-02-02,42.27189254760742,42.409298010136126,41.455553328794174,42.110240331857,2536000
2015-02-03,43.62168502807617,43.67826284113192,42.49012260044204,42.506288130352196,2214500
2015-02-04,43.468109130859375,43.76716677556384,43.20138562558638,43.354953517515725,1466500
2015-02-05,44.41378402709961,44.46227754070358,43.24180914392988,43.48428596172982,2207600
2015-02-06,44.46226119995117,45.173528942918175,44.30061210300044,44.3491055987821,1917800
2015-02-09,44.09855270385742,44.543093937950374,43.96923156151658,44.219789540468646,1436600
2015-02-10,44.89064025878906,44.939133754915105,43.96114252842702,44.25211583821893,1253500
2015-02-11,44.95530700683594,45.26244589587056,44.648171201060755,44.8825636668872,909100
2015-02-12,45.844390869140625,45.852472091822904,45.230113114470655,45.55341752042951,1687400
2015-02-13,46.111114501953125,46.2646854826455,45.66657325506016,45.94138107585461,1404300
2015-02-17,47.53364562988281,47.57405790603827,45.59382554183029,45.66656887221374,5685100
2015-02-18,47.18610382080078,47.468992892997456,46.15153146406801,47.20226935110625,4095300
2015-02-19,47.40432357788086,47.42048602142271,47.01635710117908,47.21034033952997,1837900
2015-02-20,47.792293548583984,47.800374771467055,47.024447877797016,47.38008026658093,1420200
2015-02-23,47.67105484008789,47.679139146436846,47.19418251306225,47.646808087559975,1029500
2015-02-24,48.18025207519531,48.21258312994473,46.73346974937931,47.60638972805905,1863100
2015-02-25,48.00123977661133,48.326725206314826,47.84663132622011,48.26162936200961,1344400
2015-02-26,47.91172409057617,48.18838837736346,47.67574508923942,48.05819360146875,1671600
2015-02-27,47.63507080078125,48.04192995739041,47.61065714060417,48.00938047988031,1198200
2015-03-02,48.644065856933594,48.644065856933594,47.63505717544544,47.854761429661764,1854000
2015-03-03,47.79780960083008,48.497604662481855,47.553691651598825,48.44878355590654,1499300
2015-03-04,47.521156311035156,47.78154595349923,47.15498240629211,47.46419627075173,1037700
2015-03-05,47.56182861328125,47.90358876158795,47.34212433047471,47.651338110434494,985000
2015-03-06,47.13869094848633,47.65947004872677,46.74810662330601,47.43162996839365,1584100
2015-03-09,47.569969177246094,47.67575342117526,47.171248964425835,47.171248964425835,1313300
2015-03-10,46.5446891784668,47.285172735902194,46.5446891784668,47.04919367480686,1381700
2015-03-11,46.61791229248047,47.10614192758628,46.463303861562586,46.723693414164124,1412900
2015-03-12,46.796932220458984,46.82948169337366,46.12154772996683,46.22733196489521,1010000
2015-03-13,46.81321334838867,46.95154707511862,46.21919935499305,46.634197431093874,1276300
2015-03-16,47.84662628173828,47.87103993685642,46.91085227789982,47.04104705687249,1367500
2015-03-17,47.814083099365234,47.84663257441132,47.26075754402563,47.53741876965104,1845200
2015-03-18,48.554569244384766,48.73358826285758,47.47232552456295,47.64320562178392,3023200
2015-03-19,48.823097229003906,48.920742554317016,48.09888845009458,48.35927805365549,2724600
2015-03-20,49.693763732910156,49.89719325633097,48.78240033712959,49.132299365740444,4481000
2015-03-23,49.148590087890625,49.71005463770189,49.06721638959893,49.376430234928954,2177600
2015-03-24,49.116024017333984,49.238079867407635,48.82308501061618,49.042789265654534,2737800
2015-03-25,46.83761215209961,49.09974734149237,46.82133741858242,49.09974734149237,3767300
2015-03-26,46.72369384765625,47.10614236462667,45.78791985434016,46.31683477993056,2847200
2015-03-27,47.879180908203125,47.903591461861446,46.39007505327126,46.756248878589645,2521400
2015-03-30,52.73707580566406,52.842863147405446,50.32847062154256,50.53190017636543,10493700
2015-03-31,51.26424026489258,52.501089044447916,51.150320227624704,52.22442787056207,3694200
2015-04-01,50.91435241699219,51.443270539440555,50.458669063742995,51.12592090760709,2374700
2015-04-02,50.64581298828125,51.53276579028066,50.40983400791259,50.69463408484854,2200500
