Price,Close,High,Low,Open,Volume
Ticker,AAVM,AAVM,AAVM,AAVM,AAVM
Date,,,,,
2017-05-04,21.91193199157715,21.93742061205838,21.85040657907641,21.92951115984643,269300
2017-05-05,22.087718963623047,22.087718963623047,21.949726011245914,21.949726011245914,69700
2017-05-08,22.026195526123047,22.087720945030682,22.026195526123047,22.087720945030682,6200
2017-05-09,22.06135368347168,22.06135368347168,22.06135368347168,22.06135368347168,1100
2017-05-10,22.14924430847168,22.14924430847168,22.020919405959425,22.09650680705775,5700
2017-05-11,22.050806045532227,22.050806045532227,21.832830032718274,21.832830032718274,600
2017-05-12,21.96466827392578,21.991037026874718,21.929511613102324,21.982247442558403,800
2017-05-15,22.114086151123047,22.114086151123047,22.052560742089536,22.096506983844428,49500
2017-05-16,22.11321258544922,22.11321258544922,22.096511869909104,22.096511869909104,700
2017-05-17,21.84161949157715,21.850409076716495,21.84161949157715,21.850409076716495,1900
2017-05-18,21.708017349243164,21.762511763383284,21.708017349243164,21.762511763383284,400
2017-05-19,21.982248306274414,22.005099885241265,21.982248306274414,21.990157758960613,5000
2017-05-22,22.034984588623047,22.034984588623047,21.993675383954095,22.02619500378155,1400
2017-05-23,22.02092170715332,22.057836956135738,21.99982703967168,21.99982703967168,5100
2017-05-24,21.982248306274414,22.017404968479227,21.947089967627743,22.017404968479227,1500
2017-05-25,22.07893180847168,22.131667639396397,22.07893180847168,22.131667639396397,18400
2017-05-26,22.052568435668945,22.052568435668945,21.936548573460332,22.017410088845853,10200
2017-05-30,22.07893180847168,22.096509301152025,22.04641051323982,22.087719716590932,3500
2017-05-31,22.043773651123047,22.114088651746968,21.973458650499122,22.114088651746968,1300
2017-06-01,22.263507843017578,22.263507843017578,22.254718258540148,22.254718258540148,2200
2017-06-02,22.474451065063477,22.483240648846294,22.32503149363897,22.32503149363897,37700
2017-06-05,22.421716690063477,22.50961085713894,22.38304285420424,22.50961085713894,47000
2017-06-06,22.316246032714844,22.377771454119504,22.29603149507731,22.342614788934842,12600
2017-06-07,22.404138565063477,22.404138565063477,22.325033978654627,22.368981902460586,13000
2017-06-08,22.46566390991211,22.483243079378123,22.377769739023908,22.377769739023908,10000
2017-06-09,22.325035095214844,22.52719052550719,22.281088845652842,22.50082344634677,18300
2017-06-12,22.201982498168945,22.289876666778753,22.193192913663783,22.289876666778753,2700
2017-06-13,22.412925720214844,22.412925720214844,22.307452390955955,22.342610726189484,12600
2017-06-14,22.254718780517578,22.398864281156317,22.254718780517578,22.281087534568343,7700
2017-06-15,21.930391311645508,22.140457862319376,21.930391311645508,22.140457862319376,7300
2017-06-16,22.026195526123047,22.043774696222922,21.999828447415165,22.043774696222922,4200
2017-06-19,22.325035095214844,22.325035095214844,22.11409007972171,22.11409007972171,3800
2017-06-20,22.14924430847168,22.259111588421558,22.122875557764715,22.23713679127826,15300
2017-06-21,22.169462203979492,22.193193915570614,22.158035575962742,22.17561474576668,4700
2017-06-22,22.201982498168945,22.228351251684433,22.02619416094933,22.02619416094933,4300
2017-06-23,22.223957061767578,22.254719771308775,22.196709850967956,22.219563107451094,2200
2017-06-26,22.26790428161621,22.34261491978943,22.231869160612433,22.32503574887314,11300
2017-06-27,22.175613403320312,22.298665908056716,22.175613403320312,22.281086739316972,6800
2017-06-28,22.333824157714844,22.333824157714844,22.210773320667553,22.210773320667553,13600
2017-06-29,22.087718963623047,22.31624312509558,21.970820678185056,22.31624312509558,12100
2017-06-30,22.158037185668945,22.17561635674995,22.043775926526486,22.043775926526486,21600
2017-07-03,22.175613403320312,22.23626036196317,22.175613403320312,22.197586526024093,10100
2017-07-05,22.158037185668945,22.20198511337145,22.112334023165584,22.19319552783095,3000
2017-07-06,22.026195526123047,22.096510530080618,22.026195526123047,22.0613538663228,11500
2017-07-07,22.122879028320312,22.122879028320312,22.074537149328005,22.078932780022896,4400
2017-07-10,22.193193435668945,22.219562189804652,22.140457603839394,22.201983020380847,18200
2017-07-11,22.228351593017578,22.228351593017578,22.16682450053664,22.193193254457043,8200
2017-07-12,22.421716690063477,22.421716690063477,22.421716690063477,22.421716690063477,2500
2017-07-13,22.544767379760742,22.544767379760742,22.439295721070838,22.50082113471358,23500
2017-07-14,22.641454696655273,22.641454696655273,22.567624188655575,22.606296353926627,5100
2017-07-17,22.623870849609375,22.650239601206223,22.623870849609375,22.632660433474992,8800
2017-07-18,22.63266372680664,22.63266372680664,22.56762280846687,22.62387414166203,9100
2017-07-19,22.806690216064453,22.834815878625527,22.74780184813319,22.773290467885147,8800
2017-07-20,22.905134201049805,22.92271337137013,22.85679232088989,22.887556707171434,4100
2017-07-21,22.799665451049805,22.896347547305872,22.724076350148316,22.896347547305872,11300
2017-07-24,22.773296356201172,22.80845470082442,22.717045016534552,22.80845470082442,7000
2017-07-25,22.861183166503906,22.878762333144646,22.817235249902055,22.817235249902055,1800
2017-07-26,22.975448608398438,22.975448608398438,22.93941348955343,22.940291945114016,7800
2017-07-27,22.905134201049805,23.019397131689953,22.85239836653079,23.00181796136963,13800
2017-07-28,22.869977951049805,22.869977951049805,22.852398780411107,22.861188365730456,1000
2017-07-31,22.922712326049805,22.957870665087164,22.843607739657628,22.940291495568484,19800
2017-08-01,22.957874298095703,22.966662207803825,22.887559285335744,22.94908471194544,26200
2017-08-02,22.931499481201172,23.019393643040246,22.8436053193621,23.019393643040246,27900
2017-08-03,22.883161544799805,22.922713840609212,22.878767590350755,22.922713840609212,3000
2017-08-04,22.922712326049805,22.922712326049805,22.869976493935646,22.896343571771787,10400
2017-08-07,23.051916122436523,23.05455316555667,23.010606917399343,23.010606917399343,1300
2017-08-08,23.01060676574707,23.116078431206297,22.990390552920466,23.098500937924356,15100
2017-08-09,22.896343231201172,23.036973232375054,22.82427131955362,23.036973232375054,5400
2017-08-10,22.441057205200195,22.69419158465928,22.432267619111226,22.69419158465928,9300
2017-08-11,22.553558349609375,22.553558349609375,22.474453762511356,22.474453762511356,54400
2017-08-14,22.782081604003906,22.79087118848593,22.74956030906459,22.74956030906459,5400
2017-08-15,22.702978134155273,22.72934688889528,22.632663131290492,22.72934688889528,5900
2017-08-16,22.85239601135254,22.884037173514606,22.824270347603836,22.85239601135254,8100
2017-08-17,22.535980224609375,22.84360900242409,22.535980224609375,22.84360900242409,4200
2017-08-18,22.582565307617188,22.62387451439128,22.49203408793396,22.49203408793396,6500
2017-08-21,22.553558349609375,22.562347934447143,22.514884511611577,22.518401686700194,5600
2017-08-22,22.746925354003906,22.8348195304501,22.65024326871087,22.65024326871087,7300
2017-08-23,22.77153968811035,22.7952697268982,22.738139930938306,22.738139930938306,2800
2017-08-24,22.76889991760254,22.905134297051152,22.746925116389054,22.878767217902112,6600
2017-08-25,22.85239601135254,22.869975179861147,22.782081013759896,22.782081013759896,9000
2017-08-28,22.746925354003906,22.817240359872464,22.738137445157065,22.817240359872464,800
2017-08-29,22.781200408935547,22.781200408935547,22.67660553968677,22.73813262366201,10800
2017-08-30,22.825153350830078,22.82866884994388,22.782085552912317,22.82866884994388,4400
2017-08-31,23.094982147216797,23.107288906316082,22.896342237270606,22.896342237270606,6400
2017-09-01,23.21276092529297,23.25670717076965,23.15211396655472,23.15211396655472,82200
2017-09-05,23.05895233154297,23.21276590011759,22.984241686490893,23.21276590011759,45300
2017-09-06,23.16793441772461,23.177604134001623,23.116077043661363,23.138051842718067,4000
