Price,Close,High,Low,Open,Volume
Ticker,AAME,AAME,AAME,AAME,AAME
Date,,,,,
2015-01-05,3.7226972579956055,3.7226972579956055,3.6205782624743983,3.6205782624743983,13700
2015-01-06,3.6391453742980957,3.666995949549965,3.481325226534138,3.666995949549965,9700
2015-01-07,3.6391453742980957,3.6391453742980957,3.592727527541616,3.6205783241301828,1500
2015-01-08,3.6669955253601074,3.6669955253601074,3.63914495332993,3.63914495332993,2200
2015-01-09,3.7134132385253906,3.722696984104914,3.6577120930683122,3.6669956173111586,3700
2015-01-12,3.7134132385253906,3.7134132385253906,3.7134132385253906,3.7134132385253906,1000
2015-01-13,3.7134132385253906,3.7134132385253906,3.629861520339773,3.629861520339773,1300
2015-01-14,3.7134132385253906,3.7134132385253906,3.6112944718540803,3.6112944718540803,200
2015-01-15,3.65771222114563,3.7134133685531223,3.527742655858129,3.620578122873968,8500
2015-01-16,3.7134132385253906,3.7134132385253906,3.537026056574632,3.694846190039698,1200
2015-01-20,3.704129934310913,3.704129934310913,3.546309791471201,3.546309791471201,1100
2015-01-21,3.704129934310913,3.704129934310913,3.704129934310913,3.704129934310913,0
2015-01-22,3.7134132385253906,3.7134132385253906,3.5463095808174785,3.5463095808174785,6900
2015-01-23,3.602010726928711,3.602010726928711,3.5741599345698147,3.5741599345698147,1300
2015-01-26,3.592726945877075,3.704129450185121,3.592726945877075,3.676278879442275,1400
2015-01-27,3.704129934310913,3.704129934310913,3.6855628847223225,3.6855628847223225,700
2015-01-28,3.7134132385253906,3.7134132385253906,3.6205779960969267,3.6205779960969267,2600
2015-01-29,3.6205780506134033,3.6205780506134033,3.6205780506134033,3.6205780506134033,400
2015-01-30,3.704129934310913,3.704129934310913,3.518459217088315,3.518459217088315,4200
2015-02-02,3.704129934310913,3.704129934310913,3.6855628847223225,3.6855628847223225,500
2015-02-03,3.629861354827881,3.7041295453842227,3.620577831008338,3.620577831008338,500
2015-02-04,3.6855628490448,3.713413423158083,3.6855628490448,3.704129898453655,2500
2015-02-05,3.704129934310913,3.7319805086937996,3.704129934310913,3.7134134591052086,1000
2015-02-06,3.704129934310913,3.704129934310913,3.5834438906483825,3.704129934310913,3400
2015-02-09,3.6948461532592773,3.6948461532592773,3.602010911754944,3.685562629108844,3900
2015-02-10,3.6948461532592773,3.6948461532592773,3.6948461532592773,3.6948461532592773,0
2015-02-11,3.676279067993164,3.694846116107338,3.5463095098572754,3.5463095098572754,5400
2015-02-12,3.6855628490448,3.6948463737492276,3.6855628490448,3.6948463737492276,1100
2015-02-13,3.676279067993164,3.694846116107338,3.555593033914362,3.685562592050251,2300
2015-02-17,3.629861354827881,3.722696814359975,3.5834435143935,3.685562497745137,5100
2015-02-18,3.704129934310913,3.704129934310913,3.5834438906483825,3.5834438906483825,800
2015-02-19,3.6205780506134033,3.6762791969091957,3.555593158598298,3.6298615749960352,8300
2015-02-20,3.704129934310913,3.704129934310913,3.6855628847223225,3.6855628847223225,700
2015-02-23,3.7226972579956055,3.7226972579956055,3.704129986807182,3.704129986807182,1800
2015-02-24,3.7319798469543457,3.7412635914391754,3.6577116617689143,3.6577116617689143,1200
2015-02-25,3.7319798469543457,3.7319798469543457,3.7319798469543457,3.7319798469543457,0
